Video,Score
17_kandinsky_common_voice_en_36505760_videotalk.mp4,3.3
17_kandinsky_common_voice_en_36505761_videotalk.mp4,3
17_kandinsky_common_voice_en_36505762_videotalk.mp4,3.3
17_kandinsky_common_voice_en_36505763_videotalk.mp4,3.6
17_mid_common_voice_en_36505759_videotalk.mp4,2.8
17_mid_common_voice_en_36505760_videotalk.mp4,2.4
17_mid_common_voice_en_36505761_videotalk.mp4,2.5
17_mid_common_voice_en_36505762_videotalk.mp4,2.7
17_mid_common_voice_en_36505763_videotalk.mp4,2.6
17_opendalle11_common_voice_en_36505759_videotalk.mp4,3.7
17_opendalle11_common_voice_en_36505760_videotalk.mp4,3.5
17_opendalle11_common_voice_en_36505761_videotalk.mp4,3.7
17_opendalle11_common_voice_en_36505762_videotalk.mp4,3.6
17_opendalle11_common_voice_en_36505763_videotalk.mp4,3.7
17_proteus_common_voice_en_36505759_videotalk.mp4,3.4
17_proteus_common_voice_en_36505760_videotalk.mp4,3.1
17_proteus_common_voice_en_36505761_videotalk.mp4,2.4
17_proteus_common_voice_en_36505762_videotalk.mp4,3.6
17_proteus_common_voice_en_36505763_videotalk.mp4,2.9
17_sd1_common_voice_en_36505759_videotalk.mp4,2.6
17_sd1_common_voice_en_36505760_videotalk.mp4,3.6
17_sd1_common_voice_en_36505761_videotalk.mp4,3.1
17_sd1_common_voice_en_36505762_videotalk.mp4,3.6
17_sd1_common_voice_en_36505763_videotalk.mp4,3.6
17_sd3_common_voice_en_36505759_videotalk.mp4,2.5
17_sd3_common_voice_en_36505760_videotalk.mp4,2.6
17_sd3_common_voice_en_36505761_videotalk.mp4,3.2
17_sd3_common_voice_en_36505762_videotalk.mp4,2.3
17_sd3_common_voice_en_36505763_videotalk.mp4,2.8
18_dalle3_common_voice_en_35261687_videotalk.mp4,2.8
18_dalle3_common_voice_en_35261702_videotalk.mp4,2.5
18_dalle3_common_voice_en_35261730_videotalk.mp4,2.6
18_dalle3_common_voice_en_35261735_videotalk.mp4,2.5
18_dalle3_common_voice_en_35299831_videotalk.mp4,2.8
18_flux_common_voice_en_35261687_videotalk.mp4,3.3
18_flux_common_voice_en_35261702_videotalk.mp4,2.7
18_flux_common_voice_en_35261730_videotalk.mp4,2.5
18_flux_common_voice_en_35261735_videotalk.mp4,2.7
18_flux_common_voice_en_35299831_videotalk.mp4,2.5
18_fooocus_common_voice_en_35261687_videotalk.mp4,3.1
18_fooocus_common_voice_en_35261702_videotalk.mp4,2.5
18_fooocus_common_voice_en_35261730_videotalk.mp4,3.2
18_fooocus_common_voice_en_35261735_videotalk.mp4,2.8
18_fooocus_common_voice_en_35299831_videotalk.mp4,3.7
18_idea_common_voice_en_35261687_videotalk.mp4,2.8
18_idea_common_voice_en_35261702_videotalk.mp4,3.8
18_idea_common_voice_en_35261730_videotalk.mp4,2.5
18_idea_common_voice_en_35261735_videotalk.mp4,3.5
18_idea_common_voice_en_35299831_videotalk.mp4,2.7
18_kandinsky_common_voice_en_35261687_videotalk.mp4,2.2
18_kandinsky_common_voice_en_35261702_videotalk.mp4,2.9
18_kandinsky_common_voice_en_35261730_videotalk.mp4,3.3
18_kandinsky_common_voice_en_35261735_videotalk.mp4,3.4
18_kandinsky_common_voice_en_35299831_videotalk.mp4,2.6
18_mid_common_voice_en_35261687_videotalk.mp4,2.6
18_mid_common_voice_en_35261702_videotalk.mp4,2.5
18_mid_common_voice_en_35261730_videotalk.mp4,3.3
18_mid_common_voice_en_35261735_videotalk.mp4,2.8
18_mid_common_voice_en_35299831_videotalk.mp4,2.3
18_opendalle11_common_voice_en_35261687_videotalk.mp4,2.2
18_opendalle11_common_voice_en_35261702_videotalk.mp4,2.3
18_opendalle11_common_voice_en_35261730_videotalk.mp4,1.2
18_opendalle11_common_voice_en_35261735_videotalk.mp4,2.8
18_opendalle11_common_voice_en_35299831_videotalk.mp4,2.6
18_proteus_common_voice_en_35261687_videotalk.mp4,3
18_proteus_common_voice_en_35261702_videotalk.mp4,3.7
18_proteus_common_voice_en_35261730_videotalk.mp4,3.5
18_proteus_common_voice_en_35261735_videotalk.mp4,2.8
18_proteus_common_voice_en_35299831_videotalk.mp4,2.6
18_sd1_common_voice_en_35261687_videotalk.mp4,2.6
18_sd1_common_voice_en_35261702_videotalk.mp4,2.7
18_sd1_common_voice_en_35261730_videotalk.mp4,2.7
18_sd1_common_voice_en_35261735_videotalk.mp4,2.8
18_sd1_common_voice_en_35299831_videotalk.mp4,1.2
18_sd15_common_voice_en_35261687_videotalk.mp4,2.5
18_sd15_common_voice_en_35261702_videotalk.mp4,1.5
18_sd15_common_voice_en_35261730_videotalk.mp4,1.4
18_sd15_common_voice_en_35261735_videotalk.mp4,2.5
18_sd15_common_voice_en_35299831_videotalk.mp4,1.8
18_sd21_common_voice_en_35261687_videotalk.mp4,2.2
18_sd21_common_voice_en_35261702_videotalk.mp4,1.5
18_sd21_common_voice_en_35261730_videotalk.mp4,1.6
18_sd21_common_voice_en_35261735_videotalk.mp4,2.8
18_sd21_common_voice_en_35299831_videotalk.mp4,2.6
18_sd3_common_voice_en_35261687_videotalk.mp4,1.6
18_sd3_common_voice_en_35261702_videotalk.mp4,2
18_sd3_common_voice_en_35261730_videotalk.mp4,2.5
18_sd3_common_voice_en_35261735_videotalk.mp4,2.4
18_sd3_common_voice_en_35299831_videotalk.mp4,2.5
22_dalle3_common_voice_en_36499595_videotalk.mp4,2.7
22_dalle3_common_voice_en_36499596_videotalk.mp4,2.7
22_dalle3_common_voice_en_36499599_videotalk.mp4,2.9
22_dalle3_common_voice_en_36499600_videotalk.mp4,2.9
22_dalle3_common_voice_en_36499603_videotalk.mp4,2.7
22_fooocus_common_voice_en_36499595_videotalk.mp4,2.7
22_fooocus_common_voice_en_36499596_videotalk.mp4,3.1
22_fooocus_common_voice_en_36499599_videotalk.mp4,2
22_fooocus_common_voice_en_36499600_videotalk.mp4,2.7
22_fooocus_common_voice_en_36499603_videotalk.mp4,2.6
22_idea_common_voice_en_36499595_videotalk.mp4,2.6
22_idea_common_voice_en_36499596_videotalk.mp4,2.1
22_idea_common_voice_en_36499599_videotalk.mp4,2.6
22_idea_common_voice_en_36499600_videotalk.mp4,3
22_idea_common_voice_en_36499603_videotalk.mp4,2.8
22_mid_common_voice_en_36499595_videotalk.mp4,0.2
22_mid_common_voice_en_36499596_videotalk.mp4,0.2
22_mid_common_voice_en_36499599_videotalk.mp4,1.5
22_mid_common_voice_en_36499600_videotalk.mp4,0.6
22_mid_common_voice_en_36499603_videotalk.mp4,0.8
22_opendalle11_common_voice_en_36499595_videotalk.mp4,1.8
22_opendalle11_common_voice_en_36499596_videotalk.mp4,0.6
22_opendalle11_common_voice_en_36499599_videotalk.mp4,2.3
22_opendalle11_common_voice_en_36499600_videotalk.mp4,2.8
22_opendalle11_common_voice_en_36499603_videotalk.mp4,0.9
22_proteus_common_voice_en_36499595_videotalk.mp4,2
22_proteus_common_voice_en_36499596_videotalk.mp4,0.6
22_proteus_common_voice_en_36499599_videotalk.mp4,2.5
22_proteus_common_voice_en_36499600_videotalk.mp4,1.8
22_proteus_common_voice_en_36499603_videotalk.mp4,2.3
22_sd1_common_voice_en_36499595_videotalk.mp4,2.9
22_sd1_common_voice_en_36499596_videotalk.mp4,2.6
22_sd1_common_voice_en_36499599_videotalk.mp4,3.1
22_sd1_common_voice_en_36499600_videotalk.mp4,3.2
22_sd1_common_voice_en_36499603_videotalk.mp4,1.8
22_sd21_common_voice_en_36499595_videotalk.mp4,0.9
22_sd21_common_voice_en_36499596_videotalk.mp4,1.7
22_sd21_common_voice_en_36499599_videotalk.mp4,1
22_sd21_common_voice_en_36499600_videotalk.mp4,1.7
22_sd21_common_voice_en_36499603_videotalk.mp4,1.7
22_sd3_common_voice_en_36499595_videotalk.mp4,2.3
22_sd3_common_voice_en_36499596_videotalk.mp4,2.8
22_sd3_common_voice_en_36499599_videotalk.mp4,2.4
22_sd3_common_voice_en_36499600_videotalk.mp4,1.3
22_sd3_common_voice_en_36499603_videotalk.mp4,1.9
23_dalle3_common_voice_en_35397115_videotalk.mp4,2
23_dalle3_common_voice_en_35397117_videotalk.mp4,2.5
23_dalle3_common_voice_en_35397118_videotalk.mp4,2.8
23_dalle3_common_voice_en_35397967_videotalk.mp4,2.6
23_dalle3_common_voice_en_35397968_videotalk.mp4,1.7
23_flux_common_voice_en_35397115_videotalk.mp4,2.9
23_flux_common_voice_en_35397117_videotalk.mp4,2
23_flux_common_voice_en_35397118_videotalk.mp4,2.7
23_flux_common_voice_en_35397967_videotalk.mp4,3.2
23_flux_common_voice_en_35397968_videotalk.mp4,2.9
23_fooocus_common_voice_en_35397115_videotalk.mp4,3
23_fooocus_common_voice_en_35397117_videotalk.mp4,2.5
23_fooocus_common_voice_en_35397118_videotalk.mp4,1.8
23_fooocus_common_voice_en_35397967_videotalk.mp4,2.5
23_fooocus_common_voice_en_35397968_videotalk.mp4,2.4
23_idea_common_voice_en_35397115_videotalk.mp4,3.4
23_idea_common_voice_en_35397117_videotalk.mp4,2.5
23_idea_common_voice_en_35397118_videotalk.mp4,3.1
23_idea_common_voice_en_35397967_videotalk.mp4,2.8
23_idea_common_voice_en_35397968_videotalk.mp4,3.4
23_kandinsky_common_voice_en_35397115_videotalk.mp4,0.9
23_kandinsky_common_voice_en_35397117_videotalk.mp4,2.2
23_kandinsky_common_voice_en_35397118_videotalk.mp4,1.5
23_kandinsky_common_voice_en_35397967_videotalk.mp4,0.2
23_kandinsky_common_voice_en_35397968_videotalk.mp4,1.6
23_mid_common_voice_en_35397115_videotalk.mp4,1.2
23_mid_common_voice_en_35397117_videotalk.mp4,0.9
23_mid_common_voice_en_35397118_videotalk.mp4,0.1
23_mid_common_voice_en_35397967_videotalk.mp4,2.1
23_mid_common_voice_en_35397968_videotalk.mp4,1.6
23_opendalle11_common_voice_en_35397115_videotalk.mp4,3.8
23_opendalle11_common_voice_en_35397117_videotalk.mp4,3.6
23_opendalle11_common_voice_en_35397118_videotalk.mp4,3
23_opendalle11_common_voice_en_35397967_videotalk.mp4,2.6
23_opendalle11_common_voice_en_35397968_videotalk.mp4,3.2
23_proteus_common_voice_en_35397115_videotalk.mp4,2.8
23_proteus_common_voice_en_35397117_videotalk.mp4,3
23_proteus_common_voice_en_35397118_videotalk.mp4,2.7
23_proteus_common_voice_en_35397967_videotalk.mp4,3
23_proteus_common_voice_en_35397968_videotalk.mp4,2.4
23_sd1_common_voice_en_35397115_videotalk.mp4,3.3
23_sd1_common_voice_en_35397117_videotalk.mp4,3.1
23_sd1_common_voice_en_35397118_videotalk.mp4,3.8
23_sd1_common_voice_en_35397967_videotalk.mp4,3.3
23_sd1_common_voice_en_35397968_videotalk.mp4,3.6
23_sd15_common_voice_en_35397115_videotalk.mp4,1.5
23_sd15_common_voice_en_35397117_videotalk.mp4,2.8
23_sd15_common_voice_en_35397118_videotalk.mp4,2.5
23_sd15_common_voice_en_35397967_videotalk.mp4,2.9
23_sd15_common_voice_en_35397968_videotalk.mp4,2.6
23_sd3_common_voice_en_35397115_videotalk.mp4,2.9
23_sd3_common_voice_en_35397117_videotalk.mp4,3
23_sd3_common_voice_en_35397118_videotalk.mp4,3.1
23_sd3_common_voice_en_35397967_videotalk.mp4,3.4
23_sd3_common_voice_en_35397968_videotalk.mp4,3.6
24_dalle3_common_voice_en_36503619_videotalk.mp4,1.2
24_dalle3_common_voice_en_36503621_videotalk.mp4,2.4
24_dalle3_common_voice_en_36503623_videotalk.mp4,1.4
24_dalle3_common_voice_en_36503624_videotalk.mp4,2.3
24_dalle3_common_voice_en_36503625_videotalk.mp4,0.2
24_flux_common_voice_en_36503619_videotalk.mp4,2.8
24_flux_common_voice_en_36503621_videotalk.mp4,1.2
24_flux_common_voice_en_36503623_videotalk.mp4,3.2
24_flux_common_voice_en_36503624_videotalk.mp4,2.5
24_flux_common_voice_en_36503625_videotalk.mp4,3.3
24_fooocus_common_voice_en_36503619_videotalk.mp4,3
24_fooocus_common_voice_en_36503621_videotalk.mp4,2.8
24_fooocus_common_voice_en_36503623_videotalk.mp4,3.7
24_fooocus_common_voice_en_36503624_videotalk.mp4,2.6
24_fooocus_common_voice_en_36503625_videotalk.mp4,4
24_idea_common_voice_en_36503619_videotalk.mp4,2.6
24_idea_common_voice_en_36503621_videotalk.mp4,2.4
24_idea_common_voice_en_36503623_videotalk.mp4,3.3
24_idea_common_voice_en_36503624_videotalk.mp4,2.7
24_idea_common_voice_en_36503625_videotalk.mp4,3
24_kandinsky_common_voice_en_36503619_videotalk.mp4,2.4
24_kandinsky_common_voice_en_36503621_videotalk.mp4,0.5
24_kandinsky_common_voice_en_36503623_videotalk.mp4,1.2
24_kandinsky_common_voice_en_36503624_videotalk.mp4,0.5
24_kandinsky_common_voice_en_36503625_videotalk.mp4,0.3
24_mid_common_voice_en_36503619_videotalk.mp4,2.6
24_mid_common_voice_en_36503621_videotalk.mp4,2.7
24_mid_common_voice_en_36503623_videotalk.mp4,2.8
24_mid_common_voice_en_36503624_videotalk.mp4,1.6
24_mid_common_voice_en_36503625_videotalk.mp4,2.7
24_opendalle11_common_voice_en_36503619_videotalk.mp4,3
24_opendalle11_common_voice_en_36503621_videotalk.mp4,2.5
24_opendalle11_common_voice_en_36503623_videotalk.mp4,2.9
24_opendalle11_common_voice_en_36503624_videotalk.mp4,3.5
24_opendalle11_common_voice_en_36503625_videotalk.mp4,2.7
24_proteus_common_voice_en_36503619_videotalk.mp4,0.4
24_proteus_common_voice_en_36503621_videotalk.mp4,1.6
24_proteus_common_voice_en_36503623_videotalk.mp4,2.3
24_proteus_common_voice_en_36503624_videotalk.mp4,2.8
24_proteus_common_voice_en_36503625_videotalk.mp4,3.5
24_sd1_common_voice_en_36503619_videotalk.mp4,2
24_sd1_common_voice_en_36503621_videotalk.mp4,2.5
24_sd1_common_voice_en_36503623_videotalk.mp4,2.1
24_sd1_common_voice_en_36503624_videotalk.mp4,2.1
24_sd1_common_voice_en_36503625_videotalk.mp4,1.2
24_sd15_common_voice_en_36503619_videotalk.mp4,2.1
24_sd15_common_voice_en_36503621_videotalk.mp4,2.4
24_sd15_common_voice_en_36503623_videotalk.mp4,1.4
24_sd15_common_voice_en_36503624_videotalk.mp4,0.8
24_sd15_common_voice_en_36503625_videotalk.mp4,0.7
24_sd21_common_voice_en_36503619_videotalk.mp4,2.9
24_sd21_common_voice_en_36503621_videotalk.mp4,2.7
24_sd21_common_voice_en_36503623_videotalk.mp4,2.1
24_sd21_common_voice_en_36503624_videotalk.mp4,3.5
24_sd21_common_voice_en_36503625_videotalk.mp4,1.8
24_sd3_common_voice_en_36503619_videotalk.mp4,3.5
24_sd3_common_voice_en_36503621_videotalk.mp4,2.5
24_sd3_common_voice_en_36503623_videotalk.mp4,2.7
24_sd3_common_voice_en_36503624_videotalk.mp4,3.1
24_sd3_common_voice_en_36503625_videotalk.mp4,2.7
25_dalle3_common_voice_en_36339928_videotalk.mp4,0.5
25_dalle3_common_voice_en_36339930_videotalk.mp4,1.6
25_dalle3_common_voice_en_36339931_videotalk.mp4,1.1
25_dalle3_common_voice_en_36339988_videotalk.mp4,0.3
25_dalle3_common_voice_en_36339990_videotalk.mp4,1.5
25_flux_common_voice_en_36339928_videotalk.mp4,1.9
25_flux_common_voice_en_36339930_videotalk.mp4,2.8
25_flux_common_voice_en_36339931_videotalk.mp4,0.9
25_flux_common_voice_en_36339988_videotalk.mp4,1.8
25_flux_common_voice_en_36339990_videotalk.mp4,2.3
25_fooocus_common_voice_en_36339928_videotalk.mp4,1.9
25_fooocus_common_voice_en_36339930_videotalk.mp4,2.8
25_fooocus_common_voice_en_36339931_videotalk.mp4,1
25_fooocus_common_voice_en_36339988_videotalk.mp4,3
25_fooocus_common_voice_en_36339990_videotalk.mp4,3.3
25_idea_common_voice_en_36339928_videotalk.mp4,1.9
25_idea_common_voice_en_36339930_videotalk.mp4,3.3
25_idea_common_voice_en_36339931_videotalk.mp4,2.7
25_idea_common_voice_en_36339988_videotalk.mp4,2.8
25_idea_common_voice_en_36339990_videotalk.mp4,2
25_kandinsky_common_voice_en_36339928_videotalk.mp4,0.6
25_kandinsky_common_voice_en_36339930_videotalk.mp4,0.7
25_kandinsky_common_voice_en_36339931_videotalk.mp4,0.8
25_kandinsky_common_voice_en_36339988_videotalk.mp4,1.7
25_kandinsky_common_voice_en_36339990_videotalk.mp4,1.3
25_mid_common_voice_en_36339928_videotalk.mp4,0.5
25_mid_common_voice_en_36339930_videotalk.mp4,1.6
25_mid_common_voice_en_36339931_videotalk.mp4,0.7
25_mid_common_voice_en_36339988_videotalk.mp4,0.4
25_mid_common_voice_en_36339990_videotalk.mp4,0.8
25_opendalle11_common_voice_en_36339928_videotalk.mp4,2.1
25_opendalle11_common_voice_en_36339930_videotalk.mp4,2
25_opendalle11_common_voice_en_36339931_videotalk.mp4,0.7
25_opendalle11_common_voice_en_36339988_videotalk.mp4,3.3
25_opendalle11_common_voice_en_36339990_videotalk.mp4,2.3
25_proteus_common_voice_en_36339928_videotalk.mp4,0.8
25_proteus_common_voice_en_36339930_videotalk.mp4,2.4
25_proteus_common_voice_en_36339931_videotalk.mp4,1.1
25_proteus_common_voice_en_36339988_videotalk.mp4,0.3
25_proteus_common_voice_en_36339990_videotalk.mp4,2.5
25_sd1_common_voice_en_36339928_videotalk.mp4,1.9
25_sd1_common_voice_en_36339930_videotalk.mp4,0.7
25_sd1_common_voice_en_36339931_videotalk.mp4,2.8
25_sd1_common_voice_en_36339988_videotalk.mp4,1.6
25_sd1_common_voice_en_36339990_videotalk.mp4,0.2
25_sd15_common_voice_en_36339928_videotalk.mp4,1.2
25_sd15_common_voice_en_36339930_videotalk.mp4,1.5
25_sd15_common_voice_en_36339931_videotalk.mp4,1.5
25_sd15_common_voice_en_36339988_videotalk.mp4,2.3
25_sd15_common_voice_en_36339990_videotalk.mp4,1.5
25_sd21_common_voice_en_36339928_videotalk.mp4,2.9
25_sd21_common_voice_en_36339930_videotalk.mp4,2.3
25_sd21_common_voice_en_36339931_videotalk.mp4,2.7
25_sd21_common_voice_en_36339988_videotalk.mp4,2.4
25_sd21_common_voice_en_36339990_videotalk.mp4,1.5
25_sd3_common_voice_en_36339928_videotalk.mp4,2.6
25_sd3_common_voice_en_36339930_videotalk.mp4,2.1
25_sd3_common_voice_en_36339931_videotalk.mp4,3.1
25_sd3_common_voice_en_36339988_videotalk.mp4,2.9
25_sd3_common_voice_en_36339990_videotalk.mp4,2.1
8_dalle3_common_voice_en_36509026_videotalk.mp4,2.8
8_flux_common_voice_en_36509014_videotalk.mp4,2.6
8_flux_common_voice_en_36509026_videotalk.mp4,3.4
8_flux_common_voice_en_36509027_videotalk.mp4,2.8
8_flux_common_voice_en_36509038_videotalk.mp4,3.8
8_fooocus_common_voice_en_36509014_videotalk.mp4,3.7
8_fooocus_common_voice_en_36509026_videotalk.mp4,3
8_fooocus_common_voice_en_36509038_videotalk.mp4,3.2
8_idea_common_voice_en_36509013_videotalk.mp4,1.1
8_idea_common_voice_en_36509026_videotalk.mp4,3.1
8_idea_common_voice_en_36509027_videotalk.mp4,3.1
8_kandinsky_common_voice_en_36509014_videotalk.mp4,1.1
8_kandinsky_common_voice_en_36509027_videotalk.mp4,2.4
8_mid_common_voice_en_36509014_videotalk.mp4,3.6
8_mid_common_voice_en_36509026_videotalk.mp4,2.9
8_mid_common_voice_en_36509027_videotalk.mp4,2.3
8_mid_common_voice_en_36509038_videotalk.mp4,2.8
8_opendalle11_common_voice_en_36509013_videotalk.mp4,3.6
8_proteus_common_voice_en_36509014_videotalk.mp4,3.1
8_proteus_common_voice_en_36509026_videotalk.mp4,3
8_proteus_common_voice_en_36509027_videotalk.mp4,2.5
8_proteus_common_voice_en_36509038_videotalk.mp4,3.7
8_sd1_common_voice_en_36509013_videotalk.mp4,3.1
8_sd1_common_voice_en_36509026_videotalk.mp4,2.8
8_sd1_common_voice_en_36509027_videotalk.mp4,3.2
8_sd1_common_voice_en_36509038_videotalk.mp4,2.7
8_sd15_common_voice_en_36509013_videotalk.mp4,0.1
8_sd15_common_voice_en_36509027_videotalk.mp4,0.3
8_sd15_common_voice_en_36509038_videotalk.mp4,0
8_sd21_common_voice_en_36509014_videotalk.mp4,2.5
8_sd21_common_voice_en_36509026_videotalk.mp4,2.2
8_sd3_common_voice_en_36509013_videotalk.mp4,3.5
8_sd3_common_voice_en_36509014_videotalk.mp4,2.9
8_sd3_common_voice_en_36509038_videotalk.mp4,2.5
14_dalle3_common_voice_en_35729059_wavlip.mp4,2.2
14_dalle3_common_voice_en_35729060_wavlip.mp4,2.7
14_dalle3_common_voice_en_35729062_wavlip.mp4,0.8
14_dalle3_common_voice_en_35729066_wavlip.mp4,1.7
14_dalle3_common_voice_en_35729068_wavlip.mp4,2.8
14_flux_common_voice_en_35729059_wavlip.mp4,1.8
14_flux_common_voice_en_35729060_wavlip.mp4,2.3
14_flux_common_voice_en_35729062_wavlip.mp4,2.1
14_flux_common_voice_en_35729066_wavlip.mp4,0.5
14_flux_common_voice_en_35729068_wavlip.mp4,0.6
14_fooocus_common_voice_en_35729059_wavlip.mp4,2.4
14_fooocus_common_voice_en_35729060_wavlip.mp4,2.6
14_fooocus_common_voice_en_35729062_wavlip.mp4,2.5
14_fooocus_common_voice_en_35729066_wavlip.mp4,2.5
14_fooocus_common_voice_en_35729068_wavlip.mp4,2.8
14_idea_common_voice_en_35729059_wavlip.mp4,2.1
14_idea_common_voice_en_35729060_wavlip.mp4,0.5
14_idea_common_voice_en_35729062_wavlip.mp4,0.5
14_idea_common_voice_en_35729066_wavlip.mp4,0.6
14_idea_common_voice_en_35729068_wavlip.mp4,3.2
14_kandinsky_common_voice_en_35729059_wavlip.mp4,2.6
14_kandinsky_common_voice_en_35729060_wavlip.mp4,1.2
14_kandinsky_common_voice_en_35729062_wavlip.mp4,2.3
14_kandinsky_common_voice_en_35729066_wavlip.mp4,2.2
14_kandinsky_common_voice_en_35729068_wavlip.mp4,2.6
14_mid_common_voice_en_35729059_wavlip.mp4,0.6
14_mid_common_voice_en_35729060_wavlip.mp4,1.7
14_mid_common_voice_en_35729062_wavlip.mp4,3
14_mid_common_voice_en_35729066_wavlip.mp4,2.1
14_mid_common_voice_en_35729068_wavlip.mp4,1.8
14_opendalle11_common_voice_en_35729059_wavlip.mp4,0.3
14_opendalle11_common_voice_en_35729060_wavlip.mp4,2
14_opendalle11_common_voice_en_35729062_wavlip.mp4,3.6
14_opendalle11_common_voice_en_35729066_wavlip.mp4,2.8
14_opendalle11_common_voice_en_35729068_wavlip.mp4,0.6
14_proteus_common_voice_en_35729059_wavlip.mp4,1.5
14_proteus_common_voice_en_35729060_wavlip.mp4,1.8
14_proteus_common_voice_en_35729062_wavlip.mp4,0.5
14_proteus_common_voice_en_35729066_wavlip.mp4,3.1
14_proteus_common_voice_en_35729068_wavlip.mp4,1.9
14_sd1_common_voice_en_35729059_wavlip.mp4,0.5
14_sd1_common_voice_en_35729060_wavlip.mp4,1.6
14_sd1_common_voice_en_35729062_wavlip.mp4,3.1
14_sd1_common_voice_en_35729066_wavlip.mp4,3
14_sd1_common_voice_en_35729068_wavlip.mp4,3
14_sd15_common_voice_en_35729059_wavlip.mp4,0.5
14_sd15_common_voice_en_35729060_wavlip.mp4,0.5
14_sd15_common_voice_en_35729062_wavlip.mp4,2
14_sd15_common_voice_en_35729066_wavlip.mp4,1.1
14_sd15_common_voice_en_35729068_wavlip.mp4,2.8
14_sd3_common_voice_en_35729059_wavlip.mp4,3.5
14_sd3_common_voice_en_35729060_wavlip.mp4,2.7
14_sd3_common_voice_en_35729062_wavlip.mp4,2.9
14_sd3_common_voice_en_35729066_wavlip.mp4,1.2
14_sd3_common_voice_en_35729068_wavlip.mp4,3
15_dalle3_common_voice_en_36411224_wavlip.mp4,0.8
15_dalle3_common_voice_en_36411240_wavlip.mp4,0.3
15_dalle3_common_voice_en_36411274_wavlip.mp4,2.3
15_dalle3_common_voice_en_36411286_wavlip.mp4,0.7
15_dalle3_common_voice_en_36411293_wavlip.mp4,0.9
15_fooocus_common_voice_en_36411224_wavlip.mp4,1.3
15_fooocus_common_voice_en_36411240_wavlip.mp4,2.3
15_fooocus_common_voice_en_36411274_wavlip.mp4,1.1
15_fooocus_common_voice_en_36411286_wavlip.mp4,1
15_fooocus_common_voice_en_36411293_wavlip.mp4,1.5
15_idea_common_voice_en_36411224_wavlip.mp4,0.5
15_idea_common_voice_en_36411240_wavlip.mp4,2.3
15_idea_common_voice_en_36411274_wavlip.mp4,2.3
15_idea_common_voice_en_36411286_wavlip.mp4,1.6
15_idea_common_voice_en_36411293_wavlip.mp4,1.7
15_kandinsky_common_voice_en_36411224_wavlip.mp4,1.4
15_kandinsky_common_voice_en_36411240_wavlip.mp4,0.3
15_kandinsky_common_voice_en_36411274_wavlip.mp4,0.5
15_kandinsky_common_voice_en_36411286_wavlip.mp4,0.5
15_kandinsky_common_voice_en_36411293_wavlip.mp4,0.6
15_mid_common_voice_en_36411224_wavlip.mp4,2.6
15_mid_common_voice_en_36411240_wavlip.mp4,2.1
15_mid_common_voice_en_36411274_wavlip.mp4,0.1
15_mid_common_voice_en_36411286_wavlip.mp4,2.9
15_mid_common_voice_en_36411293_wavlip.mp4,0.5
15_opendalle11_common_voice_en_36411224_wavlip.mp4,0.5
15_opendalle11_common_voice_en_36411240_wavlip.mp4,2
15_opendalle11_common_voice_en_36411274_wavlip.mp4,0.5
15_opendalle11_common_voice_en_36411286_wavlip.mp4,0.6
15_opendalle11_common_voice_en_36411293_wavlip.mp4,1.8
15_proteus_common_voice_en_36411224_wavlip.mp4,0.6
15_proteus_common_voice_en_36411240_wavlip.mp4,1.6
15_proteus_common_voice_en_36411274_wavlip.mp4,0.9
15_proteus_common_voice_en_36411286_wavlip.mp4,0.5
15_proteus_common_voice_en_36411293_wavlip.mp4,0.5
15_sd21_common_voice_en_36411224_wavlip.mp4,2.9
15_sd21_common_voice_en_36411240_wavlip.mp4,0.5
15_sd21_common_voice_en_36411274_wavlip.mp4,2.5
15_sd21_common_voice_en_36411286_wavlip.mp4,0.6
15_sd21_common_voice_en_36411293_wavlip.mp4,1.3
15_sd3_common_voice_en_36411224_wavlip.mp4,2.3
15_sd3_common_voice_en_36411240_wavlip.mp4,2.8
15_sd3_common_voice_en_36411274_wavlip.mp4,0.8
15_sd3_common_voice_en_36411286_wavlip.mp4,0.5
15_sd3_common_voice_en_36411293_wavlip.mp4,2.2
17_dalle3_common_voice_en_36505759_wavlip.mp4,1.8
17_dalle3_common_voice_en_36505760_wavlip.mp4,3
17_dalle3_common_voice_en_36505761_wavlip.mp4,1.6
17_dalle3_common_voice_en_36505762_wavlip.mp4,1.8
17_dalle3_common_voice_en_36505763_wavlip.mp4,2.6
17_flux_common_voice_en_36505759_wavlip.mp4,2.2
17_flux_common_voice_en_36505760_wavlip.mp4,3.2
17_flux_common_voice_en_36505761_wavlip.mp4,3.5
17_flux_common_voice_en_36505762_wavlip.mp4,1.7
17_flux_common_voice_en_36505763_wavlip.mp4,1.7
17_fooocus_common_voice_en_36505759_wavlip.mp4,2.8
17_fooocus_common_voice_en_36505760_wavlip.mp4,2.8
17_fooocus_common_voice_en_36505761_wavlip.mp4,2.8
17_fooocus_common_voice_en_36505762_wavlip.mp4,2.2
17_fooocus_common_voice_en_36505763_wavlip.mp4,0.7
17_idea_common_voice_en_36505759_wavlip.mp4,2.6
17_idea_common_voice_en_36505760_wavlip.mp4,0.6
17_idea_common_voice_en_36505761_wavlip.mp4,1.5
17_idea_common_voice_en_36505762_wavlip.mp4,0.3
17_idea_common_voice_en_36505763_wavlip.mp4,1.5
17_kandinsky_common_voice_en_36505759_wavlip.mp4,2.8
